"ID","nomArch","coteArch","dateEntree","statutJur","modeEntree","servProd","typeProd","activiteProd","descContenu","natureSupport","mlEntree","nbreArt"
7247,"Archives municipales de St Etienne",NA,"09/09/2010","Archives publiques","Versement",NA,NA,"CRET DE ROC - TERRENOIRE
Dossiers de programmation 2001-2007","CRET DE ROC - TERRENOIRE
Dossiers de programmation 2001-2007","Support papier","2,00",14
7248,"Archives municipales de St Etienne",NA,"23/09/2010","Archives publiques","Versement",NA,NA,"Mme. POUX, directrice adjointe de la Direction Affaires culturelles, suivi de la direction et des établissements culturels (1999-2010).","Mme. POUX, directrice adjointe de la Direction Affaires culturelles, suivi de la direction et des établissements culturels (1999-2010).","Support papier","4,50",30
7249,"Archives municipales de St Etienne","EL","09/09/2010","Archives publiques","Versement",NA,NA,"Offres et candidatures non retenues","Offres et candidatures non retenues","Support papier","9,00",43
7250,"Archives municipales de St Etienne","EL","22/09/2010","Archives publiques","Versement",NA,NA,"DECLARATIONS ANNUELLES DE SALAIRES, CODIFICATIONS DE PAIES, GESTION DE LA PAIE","DECLARATIONS ANNUELLES DE SALAIRES, CODIFICATIONS DE PAIES, GESTION DE LA PAIE","Support papier","6,30",42
7251,"Archives municipales de St Etienne","W","07/10/2010","Archives publiques","Versement",NA,NA,"PERMIS DE DEMOLIR","PERMIS DE DEMOLIR","Support papier","1,50",10
7252,"Archives municipales de St Etienne","EL","01/10/2010","Archives publiques","Versement",NA,NA,"DOCUMENTS  DIVERS  DEJA ARCHIVES PAR NOTRE SERVICE","DOCUMENTS  DIVERS  DEJA ARCHIVES PAR NOTRE SERVICE","Support électronique","1,80",12
7253,"Archives municipales de St Etienne","W","01/10/2010","Archives publiques","Versement",NA,NA,"Agréments","Agréments","Support papier","1,00",9
7254,"Archives municipales de St Etienne","S","13/10/2010","Archives privées","Don",NA,NA,"Gouache de Rochetaillée réalisée par Armand Lebec, sd.","Gouache de Rochetaillée réalisée par Armand Lebec, sd.","Support papier","0,01",1
7255,"Archives municipales de St Etienne",NA,"21/10/2010","Archives publiques","Versement",NA,NA,"Dossiers environnement","Dossiers environnement","Support papier","1,00",23
7256,"Archives municipales de St Etienne","D","04/11/2010","Archives publiques","Versement",NA,NA,"Registres de délibérations.","Registres de délibérations.","Support électronique","0,60",12
7257,"Archives municipales de St Etienne","EL","16/11/2010","Archives publiques","Versement",NA,NA,"Etat de poursuite 2009 - Dossier préparation décisions modificatives 2009 - Dossier préparation Compte administratif 2008","Etat de poursuite 2009 - Dossier préparation décisions modificatives 2009 - Dossier préparation Compte administratif 2008","Support papier","0,45",3
7258,"Archives municipales de St Etienne","EL","24/11/2010","Archives publiques","Versement",NA,NA,"Travaux dans les bâtiments communaux : offres non retenues.
Projets transversaux : courriers, notes (2007-2008).","Travaux dans les bâtiments communaux : offres non retenues.
Projets transversaux : courriers, notes (2007-2008).","Support papier","2,50",17
7259,"Archives municipales de St Etienne","NUM","24/11/2010","Archives privées","Don",NA,NA,"Documentaire sur la place Jean Jaurès.","Documentaire sur la place Jean Jaurès.","Support papier","0,01",1
7260,"Archives municipales de St Etienne","FI","17/11/2010","Archives privées","Achat",NA,NA,"Plans de l'architecte Joseph Bernard sur l'Ecole des mines.
","Plans de l'architecte Joseph Bernard sur l'Ecole des mines.
","Support mixte","0,01",1
7261,"Archives municipales de St Etienne",NA,"16/12/2010","Archives publiques","Versement",NA,NA,"2009 : Mandats ville et Activité, abattoir, chaufferie, laboratoire, assainissement, affaires economiques, eau, pompes funèbres, hors budget + rattachements.
2009 : Bordereaux mandats ville et Activité, laboratoire, abattoir, assainissement, chaufferie, eau, pompes funèbres + rattachements et annulations.
2009 :Titres ville et activité, abattoir, assainissement, chaufferie, eau, pompes funèbres + rattachements 2006 sur 2007 et rattach. 2005 sur 2006.
2009 : Bordereaux titres ville et activité, laboratoire, chaufferie, assainissement, abattoir, eau, pompes funèbres + annulations, rattachements et amortissements - Compte administratif 2009 tome 1 et 2 (en  2 exemplaires) -  Compte administratif 2008, annexes consolidées,garanties emprunts - Compte administratif, annexes consolidées bilan délégation service public - Compte administratif, annexes consolidées, bilan des associations.Indigo inventaire, actif antérieur(1997), vehicules (1998-2000), tennis de Montreynaud (1999) : dossiers de préparation. Budget primitif, passage à l'euro, transfert de l'actif : dossier de préparation, convention, délibérations. Cessions ville, affaires économiques, auximurs : dossiers de préparation.","2009 : Mandats ville et Activité, abattoir, chaufferie, laboratoire, assainissement, affaires economiques, eau, pompes funèbres, hors budget + rattachements.
2009 : Bordereaux mandats ville et Activité, laboratoire, abattoir, assainissement, chaufferie, eau, pompes funèbres + rattachements et annulations.
2009 :Titres ville et activité, abattoir, assainissement, chaufferie, eau, pompes funèbres + rattachements 2006 sur 2007 et rattach. 2005 sur 2006.
2009 : Bordereaux titres ville et activité, laboratoire, chaufferie, assainissement, abattoir, eau, pompes funèbres + annulations, rattachements et amortissements - Compte administratif 2009 tome 1 et 2 (en  2 exemplaires) -  Compte administratif 2008, annexes consolidées,garanties emprunts - Compte administratif, annexes consolidées bilan délégation service public - Compte administratif, annexes consolidées, bilan des associations.Indigo inventaire, actif antérieur(1997), vehicules (1998-2000), tennis de Montreynaud (1999) : dossiers de préparation. Budget primitif, passage à l'euro, transfert de l'actif : dossier de préparation, convention, délibérations. Cessions ville, affaires économiques, auximurs : dossiers de préparation.","Support mixte","2,00",13
7262,"Archives municipales de St Etienne","S","08/12/2010","Archives publiques","Don",NA,NA,"Mémoire d'histoire sur l'enseignement","Mémoire d'histoire sur l'enseignement","Support papier","0,02",1
7263,"Archives municipales de St Etienne","W","16/12/2010","Archives publiques","Versement",NA,NA,"Plans de la médiathèque","Plans de la médiathèque","Support papier","0,35",3
7264,"Archives municipales de St Etienne",NA,"13/01/2011","Archives publiques","Versement",NA,NA,"TRAVAIL DE MEMOIRE
CRET DE ROC : REGARDS SUR UN QUARTIER EN RENOVATION","TRAVAIL DE MEMOIRE
CRET DE ROC : REGARDS SUR UN QUARTIER EN RENOVATION","Support papier","0,30",2
7265,"Archives municipales de St Etienne",NA,"13/01/2011","Archives publiques","Versement",NA,NA,"TRAVAIL DE MEMOIRE CITE SEVERINE
SEVERINE : MEMOIRES D'HABITANTS","TRAVAIL DE MEMOIRE CITE SEVERINE
SEVERINE : MEMOIRES D'HABITANTS","Support électronique","1,00",2
7266,"Archives municipales de St Etienne","EL","13/01/2011","Archives publiques","Versement",NA,NA,"Dossiers de Mme Faure chargée de la gestion des groupes des élus.","Dossiers de Mme Faure chargée de la gestion des groupes des élus.","Support mixte","1,40",12
7266,"Archives municipales de St Etienne","W","13/01/2011","Archives publiques","Versement",NA,NA,"Dossiers de Mme Faure chargée de la gestion des groupes des élus.","Dossiers de Mme Faure chargée de la gestion des groupes des élus.","Support papier","1,40",12
7267,"Archives municipales de St Etienne","W","27/01/2011","Archives publiques","Versement",NA,NA,"PERMIS DE CONSTRUIRE  2007","PERMIS DE CONSTRUIRE  2007","Support papier","7,40",70
7268,"Archives municipales de St Etienne","EL","28/01/2011","Archives publiques","Versement",NA,NA,"Préparation des arrêtés, arrêtés annulés et autorisations diverses.","Préparation des arrêtés, arrêtés annulés et autorisations diverses.","Support papier","0,45",3
7269,"Archives municipales de St Etienne","W","10/02/2011","Archives publiques","Versement",NA,NA,"Dossiers Police administrative avec arrêtés + autorisations diverses 2008","Dossiers Police administrative avec arrêtés + autorisations diverses 2008","Support papier","0,30",2
7270,"Archives municipales de St Etienne","FI","27/01/2011","Archives privées","Don",NA,NA,"175 photographies d'Ito Josué.","175 photographies d'Ito Josué.","Support papier","0,07",1
7271,"Archives municipales de St Etienne",NA,"07/02/2011","Archives publiques","Versement",NA,NA,"Musée d'art moderne, service Expositions.","Musée d'art moderne, service Expositions.","Support papier","15,00",111
7272,"Archives municipales de St Etienne",NA,"07/02/2011","Archives publiques","Versement",NA,NA,"Musée d'art moderne, service Collections.","Musée d'art moderne, service Collections.","Support papier","1,50",11
7273,"Archives municipales de St Etienne",NA,"17/02/2011","Archives publiques","Versement",NA,NA,"Musée d'art moderne, gestion du personnel.","Musée d'art moderne, gestion du personnel.","Support papier","4,50",35
7274,"Archives municipales de St Etienne",NA,"17/02/2011","Archives publiques","Versement",NA,NA,"Musée d'art moderne, gestion administrative, gestion comptable.","Musée d'art moderne, gestion administrative, gestion comptable.","Support papier","8,00",80
7275,"Archives municipales de St Etienne","W","17/02/2011","Archives publiques","Versement",NA,NA,"Archives du Secretariat du Conseil Municipal","Archives du Secretariat du Conseil Municipal","Support papier","1,40",12
7276,"Archives municipales de St Etienne","W","01/03/2011","Archives publiques","Versement",NA,NA,"Dossiers de presse.","Dossiers de presse.","Support papier","5,00",40
7277,"Archives municipales de St Etienne","W","10/03/2011","Archives publiques","Versement",NA,NA,"DECLARATIONS PREALABLES  - 2008 -","DECLARATIONS PREALABLES  - 2008 -","Support papier","7,50",49
7278,"Archives municipales de St Etienne","EL","08/03/2011","Archives publiques","Versement",NA,NA,"Demandes de logement (2009).
Désistements des sociétés HLM sur réservation ville de Saint-Etienne (2009).
Correspondance avec les particuliers et les sociétés HLM (2009).","Demandes de logement (2009).
Désistements des sociétés HLM sur réservation ville de Saint-Etienne (2009).
Correspondance avec les particuliers et les sociétés HLM (2009).","Support papier","3,00",20
7279,"Archives municipales de St Etienne","W","24/03/2011","Archives publiques","Versement",NA,NA,"Contentieux (2004-2011).
","Contentieux (2004-2011).
","Support papier","1,50",8
7280,"Archives municipales de St Etienne","EL","17/03/2011","Archives publiques","Versement",NA,NA,"Courrier de radiation (2009), Courrier retour ""n'habite pas à l'adresse indiquée"" (2009), Carte électorale retour (2009), récépissés d'inscription ou de changement d'adresse (2008-2009).","Courrier de radiation (2009), Courrier retour ""n'habite pas à l'adresse indiquée"" (2009), Carte électorale retour (2009), récépissés d'inscription ou de changement d'adresse (2008-2009).","Support papier","1,70",11
7281,"Archives municipales de St Etienne",NA,"24/03/2011","Archives publiques","Versement",NA,NA,"Etat civil (1910).","Etat civil (1910).","Support papier","1,00",6
7282,"Archives municipales de St Etienne","EL","24/03/2011","Archives publiques","Versement",NA,NA,"ASSOCIATIONS DES MAIRES/AUTRES","ASSOCIATIONS DES MAIRES/AUTRES","Support papier","1,00",6
7282,"Archives municipales de St Etienne","W","24/03/2011","Archives publiques","Versement",NA,NA,"ASSOCIATIONS DES MAIRES/AUTRES","ASSOCIATIONS DES MAIRES/AUTRES","Support papier","1,00",6
7283,"Archives municipales de St Etienne","EL","24/03/2011","Archives publiques","Versement",NA,NA,"Comptabilité (2000-2005).","Comptabilité (2000-2005).","Support papier","19,60",131
7284,"Archives municipales de St Etienne","EL","25/03/2011","Archives publiques","Versement",NA,NA,"Dossiers de recrutement.
","Dossiers de recrutement.
","Support papier","0,80",6
7285,"Archives municipales de St Etienne","EL","07/04/2011","Archives publiques","Versement",NA,NA,"Fonctionnement du service, recrutement, suivi des effectifs, commission d'allocation des ressources, accueil et formation, reclassement interne et externe, répertoire des métiers, mise à disposition d'agents temporaires.","Fonctionnement du service, recrutement, suivi des effectifs, commission d'allocation des ressources, accueil et formation, reclassement interne et externe, répertoire des métiers, mise à disposition d'agents temporaires.","Support papier","0,55",6
7285,"Archives municipales de St Etienne","W","07/04/2011","Archives publiques","Versement",NA,NA,"Fonctionnement du service, recrutement, suivi des effectifs, commission d'allocation des ressources, accueil et formation, reclassement interne et externe, répertoire des métiers, mise à disposition d'agents temporaires.","Fonctionnement du service, recrutement, suivi des effectifs, commission d'allocation des ressources, accueil et formation, reclassement interne et externe, répertoire des métiers, mise à disposition d'agents temporaires.","Support papier","0,55",6
7286,"Archives municipales de St Etienne","S","29/03/2011","Archives privées","Don",NA,NA,"1 action de la Société anonyme des Houillères de saint-Etienne [1896] (photocopie couleur)
1 action des Mines de houille de Janon Terrenoire, 1908, photocopie couleur
1 action des Etablissements Noel Tryoulaire, 1924, original","1 action de la Société anonyme des Houillères de saint-Etienne [1896] (photocopie couleur)
1 action des Mines de houille de Janon Terrenoire, 1908, photocopie couleur
1 action des Etablissements Noel Tryoulaire, 1924, original","Support papier","0,02",3
